-106.973427, -10.517723, 11.961494
111.844429, -10.517723, 11.961494
-106.973427, -10.517723, -206.856354
111.844429, -10.517723, -206.856354
73.045982, -10.910282, -31.375719
73.045982, 123.298813, -31.375719
75.309921, -10.910282, -31.153313
75.309921, 123.298813, -31.153313
77.486862, -10.910282, -30.49464
77.486862, 123.298813, -30.49464
79.493149, -10.910282, -29.425014
79.493149, 123.298813, -29.425014
81.251663, -10.910282, -27.985538
81.251663, 123.298813, -27.985538
82.694839, -10.910282, -26.231533
82.694839, 123.298813, -26.231533
83.76722, -10.910282, -24.230404
83.76722, 123.298813, -24.230404
84.427589, -10.910282, -22.05905
84.427589, 123.298813, -22.05905
84.650566, -10.910282, -19.800919
84.650566, 123.298813, -19.800919
84.427589, -10.910282, -17.542788
84.427589, 123.298813, -17.542788
83.76722, -10.910282, -15.371433
83.76722, 123.298813, -15.371433
82.694839, -10.910282, -13.370304
82.694839, 123.298813, -13.370304
81.251663, -10.910282, -11.616299
81.251663, 123.298813, -11.616299
79.493149, -10.910282, -10.176824
79.493149, 123.298813, -10.176824
77.486862, -10.910282, -9.107198
77.486862, 123.298813, -9.107198
75.309921, -10.910282, -8.448525
75.309921, 123.298813, -8.448525
73.045982, -10.910282, -8.226118
73.045982, 123.298813, -8.226118
70.782043, -10.910282, -8.448525
70.782043, 123.298813, -8.448525
68.605103, -10.910282, -9.107198
68.605103, 123.298813, -9.107198
66.598816, -10.910282, -10.176824
66.598816, 123.298813, -10.176824
64.840302, -10.910282, -11.616299
64.840302, 123.298813, -11.616299
63.397121, -10.910282, -13.370304
63.397121, 123.298813, -13.370304
62.324745, -10.910282, -15.371433
62.324745, 123.298813, -15.371433
61.664375, -10.910282, -17.542788
61.664375, 123.298813, -17.542788
61.441399, -10.910282, -19.800919
61.441399, 123.298813, -19.800919
61.664375, -10.910282, -22.05905
61.664375, 123.298813, -22.05905
62.324745, -10.910282, -24.230404
62.324745, 123.298813, -24.230404
63.397121, -10.910282, -26.231533
63.397121, 123.298813, -26.231533
64.840302, -10.910282, -27.985538
64.840302, 123.298813, -27.985538
66.598816, -10.910282, -29.425014
66.598816, 123.298813, -29.425014
68.605103, -10.910282, -30.49464
68.605103, 123.298813, -30.49464
70.782043, -10.910282, -31.153313
70.782043, 123.298813, -31.153313
-63.564148, -10.910282, -33.710945
-63.564148, 123.298813, -33.710945
-61.300205, -10.910282, -33.488541
-61.300205, 123.298813, -33.488541
-59.123264, -10.910282, -32.829868
-59.123264, 123.298813, -32.829868
-57.116985, -10.910282, -31.760242
-57.116985, 123.298813, -31.760242
-55.358467, -10.910282, -30.320766
-55.358467, 123.298813, -30.320766
-53.915287, -10.910282, -28.566761
-53.915287, 123.298813, -28.566761
-52.842911, -10.910282, -26.565632
-52.842911, 123.298813, -26.565632
-52.182541, -10.910282, -24.394278
-52.182541, 123.298813, -24.394278
-51.959564, -10.910282, -22.136147
-51.959564, 123.298813, -22.136147
-52.182541, -10.910282, -19.878016
-52.182541, 123.298813, -19.878016
